Estado;Bacia;Nome Poço;Operador;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Tempo de Produção (hs por mês);Período da Carga;Corrente;Grau API;Fração de Destilados;;;;;;% em Volumes;;;;;;;;;;;;;;;;Densidade GLP Gás;Densidade GLP Líquido;"PCS GP
(kJ/m³)";Data de atualização
Bahia;Recôncavo;7-ML-16-BA;7ML  0016  BA;MALOMBÊ;Petrobras;4,8E+14;2020/10;0;0;0;0;2020/02;Baiano Mistura;36,5;< 210ºC;20.22%;210ºC a 500ºC;49.58%;> 500ºC;30.2%;74,46;6,94;6,3;1,23;2,56;0,66;0,94;0,61;0,37;0,07;0,01;0;0;0;5,56;0,29;2,05708;534,87446;37515,5458;23/12/2020 15:40
Bahia;Recôncavo;7-ML-18-BA;7ML  0018  BA;MALOMBÊ;Petrobras;4,8E+14;2020/10;0;0;0;0;2020/02;Baiano Mistura;36,5;< 210ºC;20.22%;210ºC a 500ºC;49.58%;> 500ºC;30.2%;74,46;6,94;6,3;1,23;2,56;0,66;0,94;0,61;0,37;0,07;0,01;0;0;0;5,56;0,29;2,05708;534,87446;37515,5458;23/12/2020 15:40
Bahia;Recôncavo;7-ML-54D-BA;7ML54DBA;MALOMBÊ;Petrobras;4,8E+14;2020/10;44,6223;0;44,6223;719;2020/02;Baiano Mistura;36,5;< 210ºC;20.22%;210ºC a 500ºC;49.58%;> 500ºC;30.2%;74,46;6,94;6,3;1,23;2,56;0,66;0,94;0,61;0,37;0,07;0,01;0;0;0;5,56;0,29;2,05708;534,87446;37515,5458;23/12/2020 15:40
Bahia;Recôncavo;7-ML-55D-BA;7ML55DBA;MALOMBÊ;Petrobras;4,8E+14;2020/10;61,487;0;61,487;740;2020/02;Baiano Mistura;36,5;< 210ºC;20.22%;210ºC a 500ºC;49.58%;> 500ºC;30.2%;74,46;6,94;6,3;1,23;2,56;0,66;0,94;0,61;0,37;0,07;0,01;0;0;0;5,56;0,29;2,05708;534,87446;37515,5458;23/12/2020 15:40
Bahia;Recôncavo;7-ML-56D-BA;7ML56DBA;MALOMBÊ;Petrobras;4,8E+14;2020/10;21,1514;0;21,1514;737;2020/02;Baiano Mistura;36,5;< 210ºC;20.22%;210ºC a 500ºC;49.58%;> 500ºC;30.2%;74,46;6,94;6,3;1,23;2,56;0,66;0,94;0,61;0,37;0,07;0,01;0;0;0;5,56;0,29;2,05708;534,87446;37515,5458;23/12/2020 15:40
Bahia;Recôncavo;7-ML-26-BA;7ML  0026  BA;MALOMBÊ;Petrobras;4,8E+14;2020/10;0;0;0;0;2020/02;Baiano Mistura;36,5;< 210ºC;20.22%;210ºC a 500ºC;49.58%;> 500ºC;30.2%;74,46;6,94;6,3;1,23;2,56;0,66;0,94;0,61;0,37;0,07;0,01;0;0;0;5,56;0,29;2,05708;534,87446;37515,5458;23/12/2020 15:40
Bahia;Recôncavo;7-MG-503D-BA;7MG503DBA;MIRANGA;Petrobras;4,8E+14;2020/10;0;0;0;0;2020/02;Baiano Mistura;36,5;< 210ºC;20.22%;210ºC a 500ºC;49.58%;> 500ºC;30.2%;80,389;9,45;4,316;0,932;1,383;0,417;0,485;0,527;0,351;0,233;0;0;0;0,003;0,595;0,922;2,04198;533,05261;40064,8376;23/12/2020 15:40
Bahia;Recôncavo;7-MG-177-BA;7MG  0177  BA;MIRANGA;Petrobras;4,8E+14;2020/10;0;0;0;0;2020/02;Baiano Mistura;36,5;< 210ºC;20.22%;210ºC a 500ºC;49.58%;> 500ºC;30.2%;80,389;9,45;4,316;0,932;1,383;0,417;0,485;0,527;0,351;0,233;0;0;0;0,003;0,595;0,922;2,04198;533,05261;40064,8376;23/12/2020 15:40
Bahia;Recôncavo;7-MGP-102D-BA;7MGP102DBA;MIRANGA;Petrobras;4,8E+14;2020/10;0;0,0544;0,0544;735;2020/02;Baiano Mistura;36,5;< 210ºC;20.22%;210ºC a 500ºC;49.58%;> 500ºC;30.2%;80,389;9,45;4,316;0,932;1,383;0,417;0,485;0,527;0,351;0,233;0;0;0;0,003;0,595;0,922;2,04198;533,05261;40064,8376;23/12/2020 15:40
Bahia;Recôncavo;7-MG-183-BA;7MG  0183  BA;MIRANGA;Petrobras;4,8E+14;2020/10;0;0;0;0;2020/02;Baiano Mistura;36,5;< 210ºC;20.22%;210ºC a 500ºC;49.58%;> 500ºC;30.2%;80,389;9,45;4,316;0,932;1,383;0,417;0,485;0,527;0,351;0,233;0;0;0;0,003;0,595;0,922;2,04198;533,05261;40064,8376;23/12/2020 15:40
Bahia;Recôncavo;7-MGP-101D-BA;7MGP101DBA;MIRANGA;Petrobras;4,8E+14;2020/10;0;0,2419;0,2419;744;2020/02;Baiano Mistura;36,5;< 210ºC;20.22%;210ºC a 500ºC;49.58%;> 500ºC;30.2%;80,389;9,45;4,316;0,932;1,383;0,417;0,485;0,527;0,351;0,233;0;0;0;0,003;0,595;0,922;2,04198;533,05261;40064,8376;23/12/2020 15:40
Bahia;Recôncavo;7-MG-506D-BA;7MG506DBA;MIRANGA;Petrobras;4,8E+14;2020/10;0;0;0;0;2020/02;Baiano Mistura;36,5;< 210ºC;20.22%;210ºC a 500ºC;49.58%;> 500ºC;30.2%;80,389;9,45;4,316;0,932;1,383;0,417;0,485;0,527;0,351;0,233;0;0;0;0,003;0,595;0,922;2,04198;533,05261;40064,8376;23/12/2020 15:40
Bahia;Recôncavo;7-MG-507D-BA;7MG507DBA;MIRANGA;Petrobras;4,8E+14;2020/10;0;0;0;0;2020/02;Baiano Mistura;36,5;< 210ºC;20.22%;210ºC a 500ºC;49.58%;> 500ºC;30.2%;80,389;9,45;4,316;0,932;1,383;0,417;0,485;0,527;0,351;0,233;0;0;0;0,003;0,595;0,922;2,04198;533,05261;40064,8376;23/12/2020 15:40
Bahia;Recôncavo;7-MG-193-BA;7MG  0193  BA;MIRANGA;Petrobras;4,8E+14;2020/10;49,5339;0;49,5339;696;2020/02;Baiano Mistura;36,5;< 210ºC;20.22%;210ºC a 500ºC;49.58%;> 500ºC;30.2%;80,389;9,45;4,316;0,932;1,383;0,417;0,485;0,527;0,351;0,233;0;0;0;0,003;0,595;0,922;2,04198;533,05261;40064,8376;23/12/2020 15:40
Bahia;Recôncavo;7-MGP-104D-BA;7MGP104DBA;MIRANGA;Petrobras;4,8E+14;2020/10;0;0,1966;0,1966;744;2020/02;Baiano Mistura;36,5;< 210ºC;20.22%;210ºC a 500ºC;49.58%;> 500ºC;30.2%;80,389;9,45;4,316;0,932;1,383;0,417;0,485;0,527;0,351;0,233;0;0;0;0,003;0,595;0,922;2,04198;533,05261;40064,8376;23/12/2020 15:40
Bahia;Recôncavo;7-MG-508D-BA;7MG508DBA;MIRANGA;Petrobras;4,8E+14;2020/10;0;0;0;0;2020/02;Baiano Mistura;36,5;< 210ºC;20.22%;210ºC a 500ºC;49.58%;> 500ºC;30.2%;80,389;9,45;4,316;0,932;1,383;0,417;0,485;0,527;0,351;0,233;0;0;0;0,003;0,595;0,922;2,04198;533,05261;40064,8376;23/12/2020 15:40
Bahia;Recôncavo;7-MG-509D-BA;7MG509DBA;MIRANGA;Petrobras;4,8E+14;2020/10;0;0;0;0;2020/02;Baiano Mistura;36,5;< 210ºC;20.22%;210ºC a 500ºC;49.58%;> 500ºC;30.2%;80,389;9,45;4,316;0,932;1,383;0,417;0,485;0,527;0,351;0,233;0;0;0;0,003;0,595;0,922;2,04198;533,05261;40064,8376;23/12/2020 15:40
Bahia;Recôncavo;7-MG-205-BA;7MG  0205  BA;MIRANGA;Petrobras;4,8E+14;2020/10;17,8028;0;17,8028;695;2020/02;Baiano Mistura;36,5;< 210ºC;20.22%;210ºC a 500ºC;49.58%;> 500ºC;30.2%;80,389;9,45;4,316;0,932;1,383;0,417;0,485;0,527;0,351;0,233;0;0;0;0,003;0,595;0,922;2,04198;533,05261;40064,8376;23/12/2020 15:40
Bahia;Recôncavo;7-MGP-91D-BA;7MGP91DBA;MIRANGA;Petrobras;4,8E+14;2020/10;0;0;0;0;2020/02;Baiano Mistura;36,5;< 210ºC;20.22%;210ºC a 500ºC;49.58%;> 500ºC;30.2%;80,389;9,45;4,316;0,932;1,383;0,417;0,485;0,527;0,351;0,233;0;0;0;0,003;0,595;0,922;2,04198;533,05261;40064,8376;23/12/2020 15:40
Bahia;Recôncavo;7-MG-208-BA;7MG  0208  BA;MIRANGA;Petrobras;4,8E+14;2020/10;0;0;0;0;2020/02;Baiano Mistura;36,5;< 210ºC;20.22%;210ºC a 500ºC;49.58%;> 500ºC;30.2%;80,389;9,45;4,316;0,932;1,383;0,417;0,485;0,527;0,351;0,233;0;0;0;0,003;0,595;0,922;2,04198;533,05261;40064,8376;23/12/2020 15:40
Bahia;Recôncavo;7-MGP-105-BA;7MGP105BA;MIRANGA;Petrobras;4,8E+14;2020/10;0;0;0;735;2020/02;Baiano Mistura;36,5;< 210ºC;20.22%;210ºC a 500ºC;49.58%;> 500ºC;30.2%;80,389;9,45;4,316;0,932;1,383;0,417;0,485;0,527;0,351;0,233;0;0;0;0,003;0,595;0,922;2,04198;533,05261;40064,8376;23/12/2020 15:40
Bahia;Recôncavo;7-MG-510D-BA;7MG510DBA;MIRANGA;Petrobras;4,8E+14;2020/10;0;0;0;0;2020/02;Baiano Mistura;36,5;< 210ºC;20.22%;210ºC a 500ºC;49.58%;> 500ºC;30.2%;80,389;9,45;4,316;0,932;1,383;0,417;0,485;0,527;0,351;0,233;0;0;0;0,003;0,595;0,922;2,04198;533,05261;40064,8376;23/12/2020 15:40
Bahia;Recôncavo;7-MG-213-BA;7MG  0213  BA;MIRANGA;Petrobras;4,8E+14;2020/10;2,505;0;2,505;744;2020/02;Baiano Mistura;36,5;< 210ºC;20.22%;210ºC a 500ºC;49.58%;> 500ºC;30.2%;80,389;9,45;4,316;0,932;1,383;0,417;0,485;0,527;0,351;0,233;0;0;0;0,003;0,595;0,922;2,04198;533,05261;40064,8376;23/12/2020 15:40
Bahia;Recôncavo;9-MGP-106H-BA;9MGP106HBA;MIRANGA;Petrobras;4,8E+14;2020/10;0;0;0;0;2020/02;Baiano Mistura;36,5;< 210ºC;20.22%;210ºC a 500ºC;49.58%;> 500ºC;30.2%;80,389;9,45;4,316;0,932;1,383;0,417;0,485;0,527;0,351;0,233;0;0;0;0,003;0,595;0,922;2,04198;533,05261;40064,8376;23/12/2020 15:40
Bahia;Recôncavo;7-MG-215-BA;7MG  0215  BA;MIRANGA;Petrobras;4,8E+14;2020/10;0;0;0;0;2020/02;Baiano Mistura;36,5;< 210ºC;20.22%;210ºC a 500ºC;49.58%;> 500ºC;30.2%;80,389;9,45;4,316;0,932;1,383;0,417;0,485;0,527;0,351;0,233;0;0;0;0,003;0,595;0,922;2,04198;533,05261;40064,8376;23/12/2020 15:40
Bahia;Recôncavo;7-MG-221-BA;7MG  0221  BA;MIRANGA;Petrobras;4,8E+14;2020/10;0;0;0;0;2020/02;Baiano Mistura;36,5;< 210ºC;20.22%;210ºC a 500ºC;49.58%;> 500ºC;30.2%;80,389;9,45;4,316;0,932;1,383;0,417;0,485;0,527;0,351;0,233;0;0;0;0,003;0,595;0,922;2,04198;533,05261;40064,8376;23/12/2020 15:40
Bahia;Recôncavo;7-MG-226-BA;7MG  0226  BA;MIRANGA;Petrobras;4,8E+14;2020/10;0;0;0;0;2020/02;Baiano Mistura;36,5;< 210ºC;20.22%;210ºC a 500ºC;49.58%;> 500ºC;30.2%;80,389;9,45;4,316;0,932;1,383;0,417;0,485;0,527;0,351;0,233;0;0;0;0,003;0,595;0,922;2,04198;533,05261;40064,8376;23/12/2020 15:40
Bahia;Recôncavo;7-MG-231-BA;7MG  0231  BA;MIRANGA;Petrobras;4,8E+14;2020/10;0;0;0;0;2020/02;Baiano Mistura;36,5;< 210ºC;20.22%;210ºC a 500ºC;49.58%;> 500ºC;30.2%;80,389;9,45;4,316;0,932;1,383;0,417;0,485;0,527;0,351;0,233;0;0;0;0,003;0,595;0,922;2,04198;533,05261;40064,8376;23/12/2020 15:40
Bahia;Recôncavo;7-MG-234-BA;7MG  0234  BA;MIRANGA;Petrobras;4,8E+14;2020/10;12,3418;0;12,3418;740;2020/02;Baiano Mistura;36,5;< 210ºC;20.22%;210ºC a 500ºC;49.58%;> 500ºC;30.2%;80,389;9,45;4,316;0,932;1,383;0,417;0,485;0,527;0,351;0,233;0;0;0;0,003;0,595;0,922;2,04198;533,05261;40064,8376;23/12/2020 15:40
Bahia;Recôncavo;7-MG-235-BA;7MG  0235  BA;MIRANGA;Petrobras;4,8E+14;2020/10;23,8104;0;23,8104;696;2020/02;Baiano Mistura;36,5;< 210ºC;20.22%;210ºC a 500ºC;49.58%;> 500ºC;30.2%;80,389;9,45;4,316;0,932;1,383;0,417;0,485;0,527;0,351;0,233;0;0;0;0,003;0,595;0,922;2,04198;533,05261;40064,8376;23/12/2020 15:40
Bahia;Recôncavo;9-MG-243-BA;9MG  0243  BA;MIRANGA;Petrobras;4,8E+14;2020/10;0;0;0;0;2020/02;Baiano Mistura;36,5;< 210ºC;20.22%;210ºC a 500ºC;49.58%;> 500ºC;30.2%;80,389;9,45;4,316;0,932;1,383;0,417;0,485;0,527;0,351;0,233;0;0;0;0,003;0,595;0,922;2,04198;533,05261;40064,8376;23/12/2020 15:40
Bahia;Recôncavo;7-MG-244D-BA;7MG  0244D BA;MIRANGA;Petrobras;4,8E+14;2020/10;0;0;0;0;2020/02;Baiano Mistura;36,5;< 210ºC;20.22%;210ºC a 500ºC;49.58%;> 500ºC;30.2%;80,389;9,45;4,316;0,932;1,383;0,417;0,485;0,527;0,351;0,233;0;0;0;0,003;0,595;0,922;2,04198;533,05261;40064,8376;23/12/2020 15:40
Bahia;Recôncavo;7-MG-250-BA;7MG  0250  BA;MIRANGA;Petrobras;4,8E+14;2020/10;0;0;0;0;2020/02;Baiano Mistura;36,5;< 210ºC;20.22%;210ºC a 500ºC;49.58%;> 500ºC;30.2%;80,389;9,45;4,316;0,932;1,383;0,417;0,485;0,527;0,351;0,233;0;0;0;0,003;0,595;0,922;2,04198;533,05261;40064,8376;23/12/2020 15:40
Bahia;Recôncavo;7-MG-251-BA;7MG  0251  BA;MIRANGA;Petrobras;4,8E+14;2020/10;0;0;0;0;2020/02;Baiano Mistura;36,5;< 210ºC;20.22%;210ºC a 500ºC;49.58%;> 500ºC;30.2%;80,389;9,45;4,316;0,932;1,383;0,417;0,485;0,527;0,351;0,233;0;0;0;0,003;0,595;0,922;2,04198;533,05261;40064,8376;23/12/2020 15:40
Bahia;Recôncavo;7-MG-254-BA;7MG  0254  BA;MIRANGA;Petrobras;4,8E+14;2020/10;0;0;0;0;2020/02;Baiano Mistura;36,5;< 210ºC;20.22%;210ºC a 500ºC;49.58%;> 500ºC;30.2%;80,389;9,45;4,316;0,932;1,383;0,417;0,485;0,527;0,351;0,233;0;0;0;0,003;0,595;0,922;2,04198;533,05261;40064,8376;23/12/2020 15:40
Bahia;Recôncavo;7-MG-259-BA;7MG  0259  BA;MIRANGA;Petrobras;4,8E+14;2020/10;0;0;0;0;2020/02;Baiano Mistura;36,5;< 210ºC;20.22%;210ºC a 500ºC;49.58%;> 500ºC;30.2%;80,389;9,45;4,316;0,932;1,383;0,417;0,485;0,527;0,351;0,233;0;0;0;0,003;0,595;0,922;2,04198;533,05261;40064,8376;23/12/2020 15:40
Bahia;Recôncavo;8-MG-265-BA;8MG  0265  BA;MIRANGA;Petrobras;4,8E+14;2020/10;0;0;0;0;2020/02;Baiano Mistura;36,5;< 210ºC;20.22%;210ºC a 500ºC;49.58%;> 500ºC;30.2%;80,389;9,45;4,316;0,932;1,383;0,417;0,485;0,527;0,351;0,233;0;0;0;0,003;0,595;0,922;2,04198;533,05261;40064,8376;23/12/2020 15:40
Rio Grande do Norte;Potiguar;9-MO-14-RN;9MO  0014  RN;MOSSORÓ;Petrobras;4,8E+14;2020/10;0,8148;0;0,8148;744;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;;;;;;;;;;;;;;;;;;;;23/12/2020 15:40
Rio Grande do Norte;Potiguar;3-MO-28-RN;3MO  0028  RN;MOSSORÓ;Petrobras;4,8E+14;2020/10;2,0247;0;2,0247;744;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;;;;;;;;;;;;;;;;;;;;23/12/2020 15:40
Rio Grande do Norte;Potiguar;7-MO-30-RN;7MO  0030  RN;MOSSORÓ;Petrobras;4,8E+14;2020/10;0;0;0;0;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;;;;;;;;;;;;;;;;;;;;23/12/2020 15:40
Rio Grande do Norte;Potiguar;7-FSJ-8-RN;7FSJ 0008  RN;MOSSORÓ;Petrobras;4,8E+14;2020/10;0;0;0;0;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;;;;;;;;;;;;;;;;;;;;23/12/2020 15:40
Rio Grande do Norte;Potiguar;7-MO-41-RN;7MO  0041  RN;MOSSORÓ;Petrobras;4,8E+14;2020/10;0;0;0;0;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;;;;;;;;;;;;;;;;;;;;23/12/2020 15:40
Rio Grande do Norte;Potiguar;7-FSJ-12-RN;7FSJ 0012  RN;MOSSORÓ;Petrobras;4,8E+14;2020/10;0;0;0;0;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;;;;;;;;;;;;;;;;;;;;23/12/2020 15:40
Rio Grande do Norte;Potiguar;3-BRSA-1033-RN;3MO84RN;MOSSORÓ;Petrobras;4,8E+14;2020/10;8,2346;0;8,2346;743;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;;;;;;;;;;;;;;;;;;;;23/12/2020 15:40
Rio Grande do Norte;Potiguar;7-MO-86D-RN;7MO86DRN;MOSSORÓ;Petrobras;4,8E+14;2020/10;0;0;0;0;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;;;;;;;;;;;;;;;;;;;;23/12/2020 15:40
Rio Grande do Norte;Potiguar;7-MO-87D-RN;7MO87DRN;MOSSORÓ;Petrobras;4,8E+14;2020/10;41,2455;0;41,2455;744;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;;;;;;;;;;;;;;;;;;;;23/12/2020 15:40
Rio Grande do Norte;Potiguar;7-MO-85-RN;7MO85RN;MOSSORÓ;Petrobras;4,8E+14;2020/10;31,8711;0;31,8711;742;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;;;;;;;;;;;;;;;;;;;;23/12/2020 15:40
Rio Grande do Norte;Potiguar;7-MO-88D-RN;7MO88DRN;MOSSORÓ;Petrobras;4,8E+14;2020/10;27,1511;0;27,1511;739;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;;;;;;;;;;;;;;;;;;;;23/12/2020 15:40
Rio Grande do Norte;Potiguar;7-MO-90D-RN;7MO90DRN;MOSSORÓ;Petrobras;4,8E+14;2020/10;27,7326;0;27,7326;743;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;;;;;;;;;;;;;;;;;;;;23/12/2020 15:40
Rio Grande do Norte;Potiguar;7-MO-91D-RN;7MO91DRN;MOSSORÓ;Petrobras;4,8E+14;2020/10;0;0;0;0;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;;;;;;;;;;;;;;;;;;;;23/12/2020 15:40
Rio Grande do Norte;Potiguar;6-MO-57-RN;6MO  0057  RN;MOSSORÓ;Petrobras;4,8E+14;2020/10;0;0;0;0;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;;;;;;;;;;;;;;;;;;;;23/12/2020 15:40
Rio Grande do Norte;Potiguar;7-MO-61-RN;7MO  0061  RN;MOSSORÓ;Petrobras;4,8E+14;2020/10;0;0;0;0;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;;;;;;;;;;;;;;;;;;;;23/12/2020 15:40
Rio Grande do Norte;Potiguar;7-MO-62-RN;7MO  0062  RN;MOSSORÓ;Petrobras;4,8E+14;2020/10;0,9384;0;0,9384;548;2020/02;RGN Mistura;24,3;< 290ºC;22.8%;290ºC a 380ºC;14.3%;> 380ºC;62.9%;;;;;;;;;;;;;;;;;;;;23/12/2020 15:40
Bahia;Recôncavo;7-MG-266-BA;7MG  0266  BA;MIRANGA;Petrobras;4,8E+14;2020/10;6,5428;0;6,5428;720;2020/02;Baiano Mistura;36,5;< 210ºC;20.22%;210ºC a 500ºC;49.58%;> 500ºC;30.2%;80,389;9,45;4,316;0,932;1,383;0,417;0,485;0,527;0,351;0,233;0;0;0;0,003;0,595;0,922;2,04198;533,05261;40064,8376;23/12/2020 15:40
Bahia;Recôncavo;7-MG-268-BA;7MG  0268  BA;MIRANGA;Petrobras;4,8E+14;2020/10;0;0;0;0;2020/02;Baiano Mistura;36,5;< 210ºC;20.22%;210ºC a 500ºC;49.58%;> 500ºC;30.2%;80,389;9,45;4,316;0,932;1,383;0,417;0,485;0,527;0,351;0,233;0;0;0;0,003;0,595;0,922;2,04198;533,05261;40064,8376;23/12/2020 15:40
Bahia;Recôncavo;7-MG-269-BA;7MG  0269  BA;MIRANGA;Petrobras;4,8E+14;2020/10;0,5281;0;0,5281;67;2020/02;Baiano Mistura;36,5;< 210ºC;20.22%;210ºC a 500ºC;49.58%;> 500ºC;30.2%;80,389;9,45;4,316;0,932;1,383;0,417;0,485;0,527;0,351;0,233;0;0;0;0,003;0,595;0,922;2,04198;533,05261;40064,8376;23/12/2020 15:40
Bahia;Recôncavo;7-MG-270-BA;7MG  0270  BA;MIRANGA;Petrobras;4,8E+14;2020/10;0;0;0;0;2020/02;Baiano Mistura;36,5;< 210ºC;20.22%;210ºC a 500ºC;49.58%;> 500ºC;30.2%;80,389;9,45;4,316;0,932;1,383;0,417;0,485;0,527;0,351;0,233;0;0;0;0,003;0,595;0,922;2,04198;533,05261;40064,8376;23/12/2020 15:40
Bahia;Recôncavo;7-MG-272-BA;7MG  0272  BA;MIRANGA;Petrobras;4,8E+14;2020/10;0;0;0;0;2020/02;Baiano Mistura;36,5;< 210ºC;20.22%;210ºC a 500ºC;49.58%;> 500ºC;30.2%;80,389;9,45;4,316;0,932;1,383;0,417;0,485;0,527;0,351;0,233;0;0;0;0,003;0,595;0,922;2,04198;533,05261;40064,8376;23/12/2020 15:40
Bahia;Recôncavo;7-MG-273D-BA;7MG  0273D BA;MIRANGA;Petrobras;4,8E+14;2020/10;0;0;0;0;2020/02;Baiano Mistura;36,5;< 210ºC;20.22%;210ºC a 500ºC;49.58%;> 500ºC;30.2%;80,389;9,45;4,316;0,932;1,383;0,417;0,485;0,527;0,351;0,233;0;0;0;0,003;0,595;0,922;2,04198;533,05261;40064,8376;23/12/2020 15:40
Bahia;Recôncavo;7-MG-277-BA;7MG  0277  BA;MIRANGA;Petrobras;4,8E+14;2020/10;0;0;0;0;2020/02;Baiano Mistura;36,5;< 210ºC;20.22%;210ºC a 500ºC;49.58%;> 500ºC;30.2%;80,389;9,45;4,316;0,932;1,383;0,417;0,485;0,527;0,351;0,233;0;0;0;0,003;0,595;0,922;2,04198;533,05261;40064,8376;23/12/2020 15:40
Bahia;Recôncavo;7-MG-279-BA;7MG  0279  BA;MIRANGA;Petrobras;4,8E+14;2020/10;0;0;0;0;2020/02;Baiano Mistura;36,5;< 210ºC;20.22%;210ºC a 500ºC;49.58%;> 500ºC;30.2%;80,389;9,45;4,316;0,932;1,383;0,417;0,485;0,527;0,351;0,233;0;0;0;0,003;0,595;0,922;2,04198;533,05261;40064,8376;23/12/2020 15:40
Bahia;Recôncavo;7-MG-281-BA;7MG  0281  BA;MIRANGA;Petrobras;4,8E+14;2020/10;0,3204;0;0,3204;35;2020/02;Baiano Mistura;36,5;< 210ºC;20.22%;210ºC a 500ºC;49.58%;> 500ºC;30.2%;80,389;9,45;4,316;0,932;1,383;0,417;0,485;0,527;0,351;0,233;0;0;0;0,003;0,595;0,922;2,04198;533,05261;40064,8376;23/12/2020 15:40
Bahia;Recôncavo;7-MG-287-BA;7MG  0287  BA;MIRANGA;Petrobras;4,8E+14;2020/10;82,807;0;82,807;727;2020/02;Baiano Mistura;36,5;< 210ºC;20.22%;210ºC a 500ºC;49.58%;> 500ºC;30.2%;80,389;9,45;4,316;0,932;1,383;0,417;0,485;0,527;0,351;0,233;0;0;0;0,003;0,595;0,922;2,04198;533,05261;40064,8376;23/12/2020 15:40
Bahia;Recôncavo;7-MG-289-BA;7MG  0289  BA;MIRANGA;Petrobras;4,8E+14;2020/10;0;0;0;0;2020/02;Baiano Mistura;36,5;< 210ºC;20.22%;210ºC a 500ºC;49.58%;> 500ºC;30.2%;80,389;9,45;4,316;0,932;1,383;0,417;0,485;0,527;0,351;0,233;0;0;0;0,003;0,595;0,922;2,04198;533,05261;40064,8376;23/12/2020 15:40
Bahia;Recôncavo;7-MG-296-BA;7MG  0296  BA;MIRANGA;Petrobras;4,8E+14;2020/10;0;0;0;744;2020/02;Baiano Mistura;36,5;< 210ºC;20.22%;210ºC a 500ºC;49.58%;> 500ºC;30.2%;80,389;9,45;4,316;0,932;1,383;0,417;0,485;0,527;0,351;0,233;0;0;0;0,003;0,595;0,922;2,04198;533,05261;40064,8376;23/12/2020 15:40
Bahia;Recôncavo;7-MG-298-BA;7MG  0298  BA;MIRANGA;Petrobras;4,8E+14;2020/10;0;0;0;0;2020/02;Baiano Mistura;36,5;< 210ºC;20.22%;210ºC a 500ºC;49.58%;> 500ºC;30.2%;80,389;9,45;4,316;0,932;1,383;0,417;0,485;0,527;0,351;0,233;0;0;0;0,003;0,595;0,922;2,04198;533,05261;40064,8376;23/12/2020 15:40
Bahia;Recôncavo;7-MG-300-BA;7MG  0300  BA;MIRANGA;Petrobras;4,8E+14;2020/10;0;0;0;0;2020/02;Baiano Mistura;36,5;< 210ºC;20.22%;210ºC a 500ºC;49.58%;> 500ºC;30.2%;80,389;9,45;4,316;0,932;1,383;0,417;0,485;0,527;0,351;0,233;0;0;0;0,003;0,595;0,922;2,04198;533,05261;40064,8376;23/12/2020 15:40
Bahia;Recôncavo;7-MG-302-BA;7MG  0302  BA;MIRANGA;Petrobras;4,8E+14;2020/10;0;0;0;0;2020/02;Baiano Mistura;36,5;< 210ºC;20.22%;210ºC a 500ºC;49.58%;> 500ºC;30.2%;80,389;9,45;4,316;0,932;1,383;0,417;0,485;0,527;0,351;0,233;0;0;0;0,003;0,595;0,922;2,04198;533,05261;40064,8376;23/12/2020 15:40
Bahia;Recôncavo;7-MG-304-BA;7MG  0304  BA;MIRANGA;Petrobras;4,8E+14;2020/10;39,4333;0;39,4333;730;2020/02;Baiano Mistura;36,5;< 210ºC;20.22%;210ºC a 500ºC;49.58%;> 500ºC;30.2%;80,389;9,45;4,316;0,932;1,383;0,417;0,485;0,527;0,351;0,233;0;0;0;0,003;0,595;0,922;2,04198;533,05261;40064,8376;23/12/2020 15:40
