MÊS,PRODUTO,REGIÃO,NÚMERO DE POSTOS PESQUISADOS,UNIDADE DE MEDIDA,PREÇO MÉDIO REVENDA,DESVIO PADRÃO REVENDA,PREÇO MÍNIMO REVENDA,PREÇO MÁXIMO REVENDA,COEF DE VARIAÇÃO REVENDA,MARGEM MÉDIA REVENDA,PREÇO MÉDIO DISTRIBUIÇÃO,DESVIO PADRÃO DISTRIBUIÇÃO,PREÇO MÍNIMO DISTRIBUIÇÃO,PREÇO MÁXIMO DISTRIBUIÇÃO,COEF DE VARIAÇÃO DISTRIBUIÇÃO
Feb-19,GASOLINA COMUM,NORTE,1553,R$/l,4.181,392,3.397,5.690,512,94,3.669,254,3.150,4.280,69
Feb-19,GASOLINA COMUM,SUDESTE,11051,R$/l,4.225,353,3.449,5.599,471,84,3.754,301,2.926,4.603,80
Feb-19,GASOLINA COMUM,SUL,3916,R$/l,4.078,230,3.590,4.999,400,56,3.678,146,3.208,4.257,40
Feb-19,GLP,CENTRO OESTE,1843,R$/13kg,77.687,12.101,50.000,115.000,18.893,156,58.794,7.215,44.880,86.000,123
Feb-19,GLP,NORDESTE,3006,R$/13kg,67.061,6.166,50.000,90.000,15.591,92,51.470,5.066,32.000,69.190,98
Feb-19,GLP,NORTE,1705,R$/13kg,76.771,7.767,63.000,100.000,15.180,101,61.591,6.487,45.500,73.000,105
Feb-19,GLP,SUDESTE,7443,R$/13kg,67.364,6.150,49.990,95.000,17.066,91,50.298,4.874,39.000,75.000,97
Feb-19,GLP,SUL,3514,R$/13kg,69.540,5.900,47.990,90.000,18.420,85,51.120,5.574,36.670,68.000,109
Feb-19,GNV,CENTRO OESTE,16,R$/m3,3.057,213,2.740,3.699,1.066,70,1.991,279,1.660,2.373,140
Feb-19,GNV,NORDESTE,258,R$/m3,3.237,331,2.690,3.740,792,102,2.445,404,1.706,3.180,165
Feb-19,GNV,NORTE,4,R$/m3,3.182,22,3.150,3.199,667,7,2.515,23,2.499,2.531,9
Feb-19,GNV,SUDESTE,697,R$/m3,3.082,310,2.159,4.190,757,101,2.325,245,1.640,2.889,105
Feb-19,GNV,SUL,216,R$/m3,3.076,276,2.589,3.809,839,90,2.237,185,1.909,2.486,83
Feb-19,OLEO DIESEL,CENTRO OESTE,1266,R$/l,3.633,217,3.189,4.240,411,60,3.222,137,2.845,3.637,43
Feb-19,OLEO DIESEL,NORDESTE,2017,R$/l,3.490,175,3.020,4.300,348,50,3.142,108,2.700,3.550,34
Feb-19,OLEO DIESEL,NORTE,1081,R$/l,3.724,314,3.140,4.950,451,84,3.273,233,2.880,4.062,71
Feb-19,OLEO DIESEL,SUDESTE,5892,R$/l,3.405,179,2.940,4.489,343,53,3.062,132,2.665,3.578,43
Feb-19,OLEO DIESEL,SUL,2188,R$/l,3.296,161,2.890,3.917,358,49,2.938,93,2.700,3.239,32
Feb-19,OLEO DIESEL S10,CENTRO OESTE,1677,R$/l,3.712,199,3.290,4.320,402,54,3.310,139,2.990,3.715,42
Feb-19,OLEO DIESEL S10,NORDESTE,4131,R$/l,3.567,173,3.199,4.590,386,49,3.181,107,2.930,3.565,34
Feb-19,OLEO DIESEL S10,NORTE,1311,R$/l,3.749,357,3.150,5.070,422,95,3.327,245,2.890,4.210,74
Feb-19,OLEO DIESEL S10,SUDESTE,8555,R$/l,3.519,185,2.999,4.589,387,53,3.132,136,2.567,3.670,43
Feb-19,OLEO DIESEL S10,SUL,3227,R$/l,3.397,176,2.790,4.299,405,52,2.992,115,2.480,3.443,38
mar.-19,ETANOL HIDRATADO,CENTRO OESTE,2084,R$/l,2.818,315,2.269,3.799,351,112,2.467,328,2.010,3.241,133
mar.-19,ETANOL HIDRATADO,NORDESTE,4009,R$/l,3.379,218,2.749,4.299,391,65,2.988,173,1.911,3.487,58
mar.-19,ETANOL HIDRATADO,NORTE,756,R$/l,3.591,319,3.070,4.700,436,89,3.155,219,2.787,3.999,69
mar.-19,ETANOL HIDRATADO,SUDESTE,10950,R$/l,2.913,414,2.190,4.599,330,142,2.583,396,1.996,4.122,153
mar.-19,ETANOL HIDRATADO,SUL,2862,R$/l,3.087,455,2.579,4.949,330,147,2.757,392,2.240,4.014,142
mar.-19,GASOLINA COMUM,CENTRO OESTE,2081,R$/l,4.274,212,3.699,5.050,401,50,3.873,143,3.509,4.370,37
mar.-19,GASOLINA COMUM,NORDESTE,4645,R$/l,4.371,229,3.749,5.189,506,52,3.865,125,3.430,4.342,32
mar.-19,GASOLINA COMUM,NORTE,1549,R$/l,4.334,334,3.499,5.690,509,77,3.825,252,3.246,4.360,66
mar.-19,GASOLINA COMUM,SUDESTE,11026,R$/l,4.315,351,3.499,5.988,412,81,3.903,306,2.930,4.740,78
mar.-19,GASOLINA COMUM,SUL,3918,R$/l,4.215,245,3.690,5.099,384,58,3.831,160,3.310,4.457,42
mar.-19,GLP,CENTRO OESTE,1842,R$/13kg,77.489,11.912,55.000,110.000,18.310,154,59.179,7.847,44.000,90.000,133
mar.-19,GLP,NORDESTE,3005,R$/13kg,67.274,6.218,50.000,90.000,15.650,92,51.624,4.803,32.000,69.190,93
mar.-19,GLP,NORTE,1698,R$/13kg,76.927,7.606,63.000,100.000,15.537,99,61.390,6.255,45.850,74.000,102
mar.-19,GLP,SUDESTE,7443,R$/13kg,67.312,5.994,50.000,95.000,17.144,89,50.168,4.873,39.000,72.500,97
mar.-19,GLP,SUL,3512,R$/13kg,69.722,5.863,47.990,90.000,18.462,84,51.260,5.507,36.100,68.000,107
mar.-19,GNV,CENTRO OESTE,11,R$/m3,2.944,66,2.898,3.049,760,22,2.184,178,1.851,2.373,82
mar.-19,GNV,NORDESTE,283,R$/m3,3.277,357,2.690,3.780,777,109,2.500,366,1.706,3.180,146
mar.-19,GNV,NORTE,4,R$/m3,3.182,22,3.150,3.199,691,7,2.491,17,2.471,2.502,7
mar.-19,GNV,SUDESTE,713,R$/m3,3.092,286,2.390,4.190,739,92,2.353,179,1.820,3.070,76
mar.-19,GNV,SUL,198,R$/m3,3.121,277,2.589,3.809,745,89,2.376,326,1.871,3.372,137
mar.-19,OLEO DIESEL,CENTRO OESTE,1266,R$/l,3.700,209,3.190,4.470,386,56,3.314,141,2.998,3.672,43
mar.-19,OLEO DIESEL,NORDESTE,2012,R$/l,3.557,155,2.990,4.310,345,44,3.212,105,2.700,3.548,33
mar.-19,OLEO DIESEL,NORTE,1044,R$/l,3.786,322,3.150,4.950,452,85,3.334,223,2.920,4.190,67
mar.-19,OLEO DIESEL,SUDESTE,5808,R$/l,3.496,169,2.940,4.589,351,48,3.145,125,2.790,3.734,40
mar.-19,OLEO DIESEL,SUL,2161,R$/l,3.370,144,2.899,3.948,357,43,3.013,94,2.788,3.301,31
mar.-19,OLEO DIESEL S10,CENTRO OESTE,1652,R$/l,3.771,196,3.290,4.570,390,52,3.381,133,3.035,3.746,39
mar.-19,OLEO DIESEL S10,NORDESTE,4106,R$/l,3.633,160,3.240,4.590,371,44,3.262,102,2.986,3.610,31
mar.-19,OLEO DIESEL S10,NORTE,1308,R$/l,3.805,343,3.150,5.070,415,90,3.390,231,2.962,4.310,68
mar.-19,OLEO DIESEL S10,SUDESTE,8527,R$/l,3.598,175,3.079,4.689,381,49,3.217,127,2.840,3.732,39
mar.-19,OLEO DIESEL S10,SUL,3236,R$/l,3.467,164,2.979,4.137,392,47,3.075,114,2.753,3.514,37
Apr-19,ETANOL HIDRATADO,CENTRO OESTE,2580,R$/l,2.893,352,2.337,3.999,400,122,2.493,366,2.070,3.409,147
Apr-19,ETANOL HIDRATADO,NORDESTE,4757,R$/l,3.512,201,2.943,4.400,404,57,3.108,184,2.330,3.640,59
Apr-19,ETANOL HIDRATADO,NORTE,814,R$/l,3.639,298,3.170,4.750,426,82,3.213,246,2.620,4.214,77
Apr-19,ETANOL HIDRATADO,SUDESTE,12752,R$/l,2.951,432,2.299,4.899,387,146,2.564,414,2.080,4.190,161
Apr-19,ETANOL HIDRATADO,SUL,3461,R$/l,3.158,481,2.570,4.949,397,152,2.761,453,2.229,4.241,164
Apr-19,GASOLINA COMUM,CENTRO OESTE,2579,R$/l,4.415,210,3.879,5.170,412,48,4.003,135,3.612,4.411,34
Apr-19,GASOLINA COMUM,NORDESTE,5484,R$/l,4.504,211,3.899,5.300,503,47,4.001,110,3.600,4.428,27
Apr-19,GASOLINA COMUM,NORTE,1784,R$/l,4.480,321,3.759,5.690,501,72,3.979,236,3.400,4.590,59
Apr-19,GASOLINA COMUM,SUDESTE,12848,R$/l,4.420,348,3.599,5.988,400,79,4.020,304,2.930,5.015,76
Apr-19,GASOLINA COMUM,SUL,4690,R$/l,4.393,265,3.850,5.299,422,60,3.971,159,3.550,4.470,40
Apr-19,GLP,CENTRO OESTE,2209,R$/13kg,77.737,11.704,55.000,115.000,18.469,151,59.268,7.895,44.000,90.000,133
Apr-19,GLP,NORDESTE,3480,R$/13kg,67.216,6.405,50.000,90.000,15.585,95,51.631,4.588,39.990,68.000,89
Apr-19,GLP,NORTE,1929,R$/13kg,76.648,7.106,63.000,100.000,14.721,93,61.927,6.154,46.790,74.000,99
Apr-19,GLP,SUDESTE,8663,R$/13kg,67.165,6.014,50.000,95.000,17.202,90,49.963,4.972,39.000,75.000,100
Apr-19,GLP,SUL,4331,R$/13kg,69.521,5.753,55.000,90.000,18.095,83,51.426,5.498,35.920,68.000,107
Apr-19,GNV,CENTRO OESTE,16,R$/m3,3.069,96,2.899,3.289,954,31,2.115,205,1.851,2.373,97
Apr-19,GNV,NORDESTE,346,R$/m3,3.298,364,2.690,3.950,794,110,2.504,346,1.704,3.194,138
Apr-19,GNV,NORTE,4,R$/m3,3.190,178,3.190,3.499,713,56,2.477,0,2.477,2.477,0
Apr-19,GNV,SUDESTE,839,R$/m3,3.103,286,2.479,4.190,660,92,2.443,189,1.940,3.070,77
Apr-19,GNV,SUL,222,R$/m3,3.118,278,2.580,3.890,775,89,2.343,269,1.805,2.794,115
Apr-19,OLEO DIESEL,CENTRO OESTE,1566,R$/l,3.731,206,3.289,4.470,407,55,3.324,139,3.040,3.741,42
Apr-19,OLEO DIESEL,NORDESTE,2369,R$/l,3.621,156,3.220,4.307,391,43,3.230,99,2.990,3.523,31
Apr-19,OLEO DIESEL,NORTE,1208,R$/l,3.811,314,3.200,4.950,457,82,3.354,208,2.950,4.240,62
Apr-19,OLEO DIESEL,SUDESTE,6809,R$/l,3.531,168,2.989,4.589,372,48,3.159,127,2.597,4.136,40
Apr-19,OLEO DIESEL,SUL,2621,R$/l,3.427,145,3.040,4.380,400,42,3.027,91,2.820,3.310,30
Apr-19,OLEO DIESEL S10,CENTRO OESTE,2042,R$/l,3.805,195,3.299,4.570,408,51,3.397,134,3.110,3.826,39
Apr-19,OLEO DIESEL S10,NORDESTE,4900,R$/l,3.679,159,3.260,4.797,410,43,3.269,118,3.018,3.648,36
Apr-19,OLEO DIESEL S10,NORTE,1488,R$/l,3.841,338,3.250,5.070,445,88,3.396,237,2.970,4.350,70
Apr-19,OLEO DIESEL S10,SUDESTE,10049,R$/l,3.633,175,2.999,4.689,408,48,3.225,127,2.723,3.980,39
Apr-19,OLEO DIESEL S10,SUL,3888,R$/l,3.517,168,3.099,4.680,407,48,3.110,98,2.877,3.460,32
May-19,ETANOL HIDRATADO,CENTRO OESTE,2136,R$/l,2.966,339,2.377,3.999,456,114,2.510,315,2.090,3.352,125
May-19,ETANOL HIDRATADO,NORDESTE,4268,R$/l,3.677,199,3.048,4.599,477,54,3.200,215,2.131,3.957,67
May-19,ETANOL HIDRATADO,NORTE,777,R$/l,3.690,297,3.190,4.970,438,80,3.252,224,2.600,4.214,69
May-19,ETANOL HIDRATADO,SUDESTE,11886,R$/l,2.908,480,2.259,4.999,413,165,2.495,446,2.035,4.093,179
May-19,ETANOL HIDRATADO,SUL,3021,R$/l,3.125,536,2.680,4.949,414,172,2.711,476,2.229,4.278,176
May-19,GASOLINA COMUM,CENTRO OESTE,2130,R$/l,4.570,212,4.089,5.199,422,46,4.148,133,3.830,4.460,32
May-19,GASOLINA COMUM,NORDESTE,4961,R$/l,4.641,195,3.799,5.289,504,42,4.137,108,3.752,4.817,26
May-19,GASOLINA COMUM,NORTE,1654,R$/l,4.564,360,3.880,5.690,477,79,4.087,225,3.680,4.859,55
May-19,GASOLINA COMUM,SUDESTE,11989,R$/l,4.531,345,3.699,5.859,384,76,4.147,302,3.387,5.024,73
May-19,GASOLINA COMUM,SUL,4107,R$/l,4.488,283,3.879,5.399,397,63,4.091,179,3.440,4.694,44
May-19,GLP,CENTRO OESTE,1938,R$/13kg,78.060,11.750,53.000,115.000,18.570,151,59.490,7.959,44.000,90.000,134
May-19,GLP,NORDESTE,3274,R$/13kg,67.571,6.244,50.000,90.000,15.371,92,52.200,4.655,32.000,70.000,89
May-19,GLP,NORTE,1873,R$/13kg,77.029,7.246,65.000,110.000,14.921,94,62.108,6.097,46.210,81.000,98
May-19,GLP,SUDESTE,8095,R$/13kg,67.100,5.998,50.000,95.000,17.061,89,50.039,4.820,39.000,74.100,96
May-19,GLP,SUL,3540,R$/13kg,70.218,5.833,55.000,90.000,18.137,83,52.081,5.569,36.140,69.000,107
May-19,GNV,CENTRO OESTE,7,R$/m3,3.153,363,2.898,3.889,1.083,115,2.070,200,1.851,2.216,97
May-19,GNV,NORDESTE,302,R$/m3,3.298,362,2.599,3.799,863,110,2.435,398,1.706,3.194,163
May-19,GNV,NORTE,2,R$/m3,3.100,71,3.050,3.150,664,23,2.436,50,2.400,2.471,21
May-19,GNV,SUDESTE,765,R$/m3,3.089,302,2.449,4.190,632,98,2.457,167,1.930,3.070,68
May-19,GNV,SUL,206,R$/m3,3.121,280,2.589,3.888,993,90,2.128,231,1.821,2.559,109
May-19,OLEO DIESEL,CENTRO OESTE,1311,R$/l,3.805,198,3.389,4.470,394,52,3.411,127,3.135,3.694,37
May-19,OLEO DIESEL,NORDESTE,2135,R$/l,3.705,151,3.358,4.307,367,41,3.338,91,3.034,3.615,27
May-19,OLEO DIESEL,NORTE,1104,R$/l,3.875,309,3.250,4.950,452,80,3.423,197,3.050,4.270,58
May-19,OLEO DIESEL,SUDESTE,6341,R$/l,3.610,162,3.089,4.749,349,45,3.261,118,2.820,3.742,36
May-19,OLEO DIESEL,SUL,2329,R$/l,3.499,139,3.190,4.280,371,40,3.128,87,2.898,3.457,28
May-19,OLEO DIESEL S10,CENTRO OESTE,1674,R$/l,3.879,184,3.549,4.570,393,47,3.486,125,3.122,3.872,36
May-19,OLEO DIESEL S10,NORDESTE,4383,R$/l,3.749,155,3.260,4.570,399,41,3.350,117,3.019,3.694,35
May-19,OLEO DIESEL S10,NORTE,1378,R$/l,3.908,328,3.250,5.070,442,84,3.466,221,3.140,4.390,64
May-19,OLEO DIESEL S10,SUDESTE,9370,R$/l,3.704,170,3.199,4.849,377,46,3.327,125,2.212,4.034,38
May-19,OLEO DIESEL S10,SUL,3432,R$/l,3.584,156,3.230,4.360,390,44,3.194,99,2.942,3.681,31
jun.-19,ETANOL HIDRATADO,CENTRO OESTE,2098,R$/l,2.792,367,2.177,3.999,401,131,2.391,321,2.060,3.389,134
jun.-19,ETANOL HIDRATADO,NORDESTE,4024,R$/l,3.607,214,2.890,4.400,492,59,3.115,249,2.379,3.883,80
jun.-19,ETANOL HIDRATADO,NORTE,703,R$/l,3.666,312,3.170,4.970,463,85,3.203,177,2.748,3.687,55
jun.-19,ETANOL HIDRATADO,SUDESTE,10952,R$/l,2.724,482,2.159,4.699,341,177,2.383,420,1.836,4.034,176
jun.-19,ETANOL HIDRATADO,SUL,2849,R$/l,2.985,575,2.529,4.949,366,193,2.619,439,2.273,4.226,168
jun.-19,GASOLINA COMUM,CENTRO OESTE,2080,R$/l,4.457,209,3.969,5.170,440,47,4.017,144,3.720,4.370,36
jun.-19,GASOLINA COMUM,NORDESTE,4651,R$/l,4.553,192,3.950,5.790,535,42,4.018,118,3.750,4.885,29
jun.-19,GASOLINA COMUM,NORTE,1533,R$/l,4.611,327,3.770,5.690,629,71,3.982,221,3.570,4.640,55
jun.-19,GASOLINA COMUM,SUDESTE,11047,R$/l,4.450,353,3.679,5.859,439,79,4.011,306,3.502,5.091,76
jun.-19,GASOLINA COMUM,SUL,3924,R$/l,4.365,290,3.699,5.369,392,66,3.973,197,3.590,4.655,50
jun.-19,GLP,CENTRO OESTE,1841,R$/13kg,77.760,11.690,53.000,115.000,18.352,150,59.408,8.011,44.000,90.000,135
jun.-19,GLP,NORDESTE,3000,R$/13kg,67.499,5.917,50.000,85.000,15.196,88,52.303,4.798,35.990,70.000,92
jun.-19,GLP,NORTE,1684,R$/13kg,77.156,7.029,62.000,100.000,14.669,91,62.487,6.196,49.000,81.000,99
jun.-19,GLP,SUDESTE,7444,R$/13kg,67.184,6.022,50.000,95.000,17.043,90,50.141,5.001,39.000,76.050,100
jun.-19,GLP,SUL,3505,R$/13kg,69.869,5.983,55.000,90.000,17.656,86,52.213,5.779,37.028,69.000,111
jun.-19,GNV,CENTRO OESTE,9,R$/m3,2.937,36,2.898,2.999,825,12,2.112,202,1.850,2.373,96
jun.-19,GNV,NORDESTE,291,R$/m3,3.286,367,2.690,3.869,827,112,2.459,407,1.712,3.194,166
jun.-19,GNV,NORTE,3,R$/m3,3.163,23,3.150,3.190,695,7,2.468,5,2.464,2.471,2
jun.-19,GNV,SUDESTE,725,R$/m3,3.100,271,2.679,3.999,727,87,2.373,185,1.987,3.289,78
jun.-19,GNV,SUL,203,R$/m3,3.127,291,2.499,3.890,1.027,93,2.100,326,1.685,2.866,155
jun.-19,OLEO DIESEL,CENTRO OESTE,1313,R$/l,3.758,193,3.289,4.389,421,51,3.337,140,2.990,3.698,42
jun.-19,OLEO DIESEL,NORDESTE,2020,R$/l,3.664,161,3.258,4.650,375,44,3.289,116,3.020,3.759,35
jun.-19,OLEO DIESEL,NORTE,1023,R$/l,3.863,310,3.300,4.950,480,80,3.383,218,2.937,4.270,64
jun.-19,OLEO DIESEL,SUDESTE,5933,R$/l,3.560,167,3.089,4.659,377,47,3.183,131,2.854,3.742,41
jun.-19,OLEO DIESEL,SUL,2171,R$/l,3.465,148,3.090,4.068,401,43,3.064,112,2.790,3.457,37
jun.-19,OLEO DIESEL S10,CENTRO OESTE,1661,R$/l,3.839,182,3.430,4.489,439,47,3.400,149,3.030,3.757,44
jun.-19,OLEO DIESEL S10,NORDESTE,4116,R$/l,3.706,168,3.299,4.690,407,45,3.299,137,2.960,3.685,42
jun.-19,OLEO DIESEL S10,NORTE,1275,R$/l,3.888,331,3.330,5.070,495,85,3.393,242,3.071,4.400,71
jun.-19,OLEO DIESEL S10,SUDESTE,8649,R$/l,3.664,174,3.129,4.759,418,47,3.246,133,2.885,3.843,41
jun.-19,OLEO DIESEL S10,SUL,3286,R$/l,3.556,163,3.099,4.290,418,46,3.138,118,2.850,3.681,38
jul.-19,ETANOL HIDRATADO,CENTRO OESTE,2486,R$/l,2.701,363,2.117,3.899,323,134,2.378,318,1.903,3.217,134
jul.-19,ETANOL HIDRATADO,NORDESTE,4815,R$/l,3.483,242,2.790,4.400,413,69,3.070,234,2.316,3.619,76
jul.-19,ETANOL HIDRATADO,NORTE,848,R$/l,3.575,312,3.190,4.970,441,87,3.134,174,2.648,3.687,56
jul.-19,ETANOL HIDRATADO,SUDESTE,13305,R$/l,2.681,464,2.099,4.499,311,173,2.370,409,1.956,3.845,173
jul.-19,ETANOL HIDRATADO,SUL,3431,R$/l,2.881,570,2.450,4.949,318,198,2.563,436,2.079,4.259,170
jul.-19,GASOLINA COMUM,CENTRO OESTE,2457,R$/l,4.312,214,3.879,4.990,425,50,3.887,139,3.600,4.192,36
jul.-19,GASOLINA COMUM,NORDESTE,5563,R$/l,4.414,224,3.850,5.310,497,51,3.917,100,3.628,4.384,26
jul.-19,GASOLINA COMUM,NORTE,1895,R$/l,4.488,348,3.630,5.690,587,78,3.901,199,3.449,4.560,51
jul.-19,GASOLINA COMUM,SUDESTE,13387,R$/l,4.355,346,3.569,5.859,454,79,3.901,295,3.400,4.790,76
jul.-19,GASOLINA COMUM,SUL,4763,R$/l,4.234,312,3.599,5.210,381,74,3.853,183,3.480,4.372,47
jul.-19,GLP,CENTRO OESTE,2304,R$/13kg,77.315,11.552,55.000,115.000,17.633,149,59.682,7.866,44.000,90.000,132
jul.-19,GLP,NORDESTE,3646,R$/13kg,67.357,6.041,50.000,89.000,15.557,90,51.800,4.700,32.000,70.000,91
jul.-19,GLP,NORTE,2080,R$/13kg,76.887,6.745,65.000,108.000,14.409,88,62.478,6.362,48.000,81.000,102
jul.-19,GLP,SUDESTE,8709,R$/13kg,67.016,6.111,49.990,95.000,16.969,91,50.047,5.007,39.000,75.000,100
jul.-19,GLP,SUL,4288,R$/13kg,69.806,5.857,50.000,90.000,17.638,84,52.168,5.623,37.020,69.000,108
jul.-19,GNV,CENTRO OESTE,12,R$/m3,3.310,249,2.897,3.797,1.136,75,2.174,182,1.851,2.373,84
jul.-19,GNV,NORDESTE,339,R$/m3,3.235,342,2.699,3.799,821,106,2.414,393,1.712,3.328,163
jul.-19,GNV,NORTE,4,R$/m3,3.163,353,3.150,3.869,693,112,2.470,2,2.469,2.471,1
jul.-19,GNV,SUDESTE,818,R$/m3,3.100,273,2.629,4.190,633,88,2.467,201,2.018,3.061,81
jul.-19,GNV,SUL,205,R$/m3,3.115,322,2.489,3.999,855,103,2.260,342,1.812,3.026,151
jul.-19,OLEO DIESEL,CENTRO OESTE,1583,R$/l,3.685,192,3.260,4.280,431,52,3.254,124,2.960,3.530,38
jul.-19,OLEO DIESEL,NORDESTE,2405,R$/l,3.582,160,3.180,4.307,373,45,3.209,114,2.750,3.677,36
jul.-19,OLEO DIESEL,NORTE,1258,R$/l,3.796,310,3.190,4.950,483,82,3.313,194,2.930,4.192,59
jul.-19,OLEO DIESEL,SUDESTE,7084,R$/l,3.499,172,3.029,4.269,409,49,3.090,119,2.677,3.595,39
jul.-19,OLEO DIESEL,SUL,2580,R$/l,3.393,159,3.049,4.079,430,47,2.963,93,2.755,3.397,31
jul.-19,OLEO DIESEL S10,CENTRO OESTE,1928,R$/l,3.778,188,3.249,4.380,456,50,3.322,131,3.010,3.659,39
jul.-19,OLEO DIESEL S10,NORDESTE,4952,R$/l,3.635,173,3.220,4.413,426,48,3.209,141,2.892,3.643,44
jul.-19,OLEO DIESEL S10,NORTE,1599,R$/l,3.807,333,3.279,5.070,490,87,3.317,208,2.970,4.325,63
jul.-19,OLEO DIESEL S10,SUDESTE,10491,R$/l,3.612,179,3.090,4.393,455,50,3.157,124,2.690,3.790,39
jul.-19,OLEO DIESEL S10,SUL,3979,R$/l,3.493,176,3.070,4.290,446,50,3.047,115,2.728,3.576,38
Aug-19,ETANOL HIDRATADO,CENTRO OESTE,2219,R$/l,2.770,313,2.277,3.799,315,113,2.455,301,1.999,3.240,123
Aug-19,ETANOL HIDRATADO,NORDESTE,4253,R$/l,3.528,213,2.798,4.400,444,60,3.084,235,2.316,3.646,76
Aug-19,ETANOL HIDRATADO,NORTE,702,R$/l,3.544,300,3.150,4.970,382,85,3.162,186,2.701,3.645,59
Aug-19,ETANOL HIDRATADO,SUDESTE,11383,R$/l,2.738,451,2.139,4.539,296,165,2.442,418,2.040,3.932,171
Aug-19,ETANOL HIDRATADO,SUL,2938,R$/l,2.899,545,2.490,4.949,306,188,2.593,421,2.232,4.103,162
Aug-19,GASOLINA COMUM,CENTRO OESTE,2191,R$/l,4.282,204,3.859,4.900,429,48,3.853,128,3.600,4.200,33
Aug-19,GASOLINA COMUM,NORDESTE,4863,R$/l,4.426,204,3.690,5.490,530,46,3.896,105,3.600,4.384,27
Aug-19,GASOLINA COMUM,NORTE,1559,R$/l,4.368,381,3.570,5.690,515,87,3.853,212,3.258,4.340,55
Aug-19,GASOLINA COMUM,SUDESTE,11482,R$/l,4.329,336,3.559,5.799,452,78,3.877,297,3.340,4.734,77
Aug-19,GASOLINA COMUM,SUL,4054,R$/l,4.167,287,3.599,5.179,364,69,3.803,175,3.314,4.316,46
Aug-19,GLP,CENTRO OESTE,1843,R$/13kg,76.914,11.910,50.000,115.000,18.859,155,58.055,7.770,44.615,88.000,134
Aug-19,GLP,NORDESTE,3095,R$/13kg,66.794,6.233,50.000,87.000,15.104,93,51.690,4.746,32.000,70.000,92
Aug-19,GLP,NORTE,1719,R$/13kg,76.550,6.521,65.000,108.000,14.302,85,62.248,6.467,48.000,81.000,104
Aug-19,GLP,SUDESTE,8041,R$/13kg,66.912,6.004,49.500,95.000,17.124,90,49.788,4.900,39.000,74.900,98
Aug-19,GLP,SUL,3591,R$/13kg,69.885,5.851,55.000,90.000,18.054,84,51.831,5.722,35.000,69.000,110
Aug-19,GNV,CENTRO OESTE,9,R$/m3,2.941,33,2.899,2.999,829,11,2.112,202,1.851,2.373,96
Aug-19,GNV,NORDESTE,300,R$/m3,3.258,318,2.690,3.849,815,98,2.443,368,1.712,3.231,151
Aug-19,GNV,NORTE,3,R$/m3,3.163,23,3.150,3.190,692,7,2.471,0,2.471,2.471,0
Aug-19,GNV,SUDESTE,736,R$/m3,3.118,285,2.629,4.320,666,91,2.452,184,2.041,3.061,75
Aug-19,GNV,SUL,199,R$/m3,3.104,349,2.499,3.999,1.017,112,2.087,209,1.824,2.609,100
Aug-19,OLEO DIESEL,CENTRO OESTE,1350,R$/l,3.672,194,3.260,4.280,424,53,3.248,124,2.959,3.565,38
Aug-19,OLEO DIESEL,NORDESTE,2084,R$/l,3.557,172,3.160,4.490,371,48,3.186,110,2.750,3.488,35
Aug-19,OLEO DIESEL,NORTE,1033,R$/l,3.777,300,3.190,4.950,445,79,3.332,196,2.890,4.120,59
Aug-19,OLEO DIESEL,SUDESTE,6145,R$/l,3.489,170,3.070,4.340,400,49,3.089,115,2.677,3.516,37
Aug-19,OLEO DIESEL,SUL,2202,R$/l,3.358,156,3.048,3.999,395,46,2.963,94,2.590,3.288,32
Aug-19,OLEO DIESEL S10,CENTRO OESTE,1741,R$/l,3.756,189,3.360,4.380,452,50,3.304,134,2.999,3.700,41
Aug-19,OLEO DIESEL S10,NORDESTE,4315,R$/l,3.625,185,3.170,4.590,411,51,3.214,139,2.910,3.616,43
Aug-19,OLEO DIESEL S10,NORTE,1299,R$/l,3.787,323,3.270,5.070,442,85,3.345,211,2.980,4.254,63
Aug-19,OLEO DIESEL S10,SUDESTE,9050,R$/l,3.595,179,3.149,4.769,438,50,3.157,123,2.700,3.758,39
Aug-19,OLEO DIESEL S10,SUL,3405,R$/l,3.461,175,2.999,4.278,431,51,3.030,108,2.550,3.400,36
Sep-19,ETANOL HIDRATADO,CENTRO OESTE,2289,R$/l,2.886,260,2.359,3.799,370,90,2.516,272,2.155,3.185,108
Sep-19,ETANOL HIDRATADO,NORDESTE,4289,R$/l,3.517,213,2.779,4.400,469,61,3.048,214,2.247,3.666,70
Sep-19,ETANOL HIDRATADO,NORTE,752,R$/l,3.558,302,3.150,4.970,403,85,3.155,185,2.606,3.645,59
Sep-19,ETANOL HIDRATADO,SUDESTE,11730,R$/l,2.746,447,2.249,4.599,307,163,2.439,422,2.047,3.932,173
Sep-19,ETANOL HIDRATADO,SUL,3148,R$/l,2.913,520,2.460,4.949,310,179,2.603,401,2.283,3.911,154
Sep-19,GASOLINA COMUM,CENTRO OESTE,2264,R$/l,4.342,202,3.859,4.959,434,47,3.908,135,3.625,4.255,35
Sep-19,GASOLINA COMUM,NORDESTE,4899,R$/l,4.445,212,3.779,5.490,520,48,3.925,105,3.413,4.398,27
Sep-19,GASOLINA COMUM,NORTE,1703,R$/l,4.421,348,3.640,5.690,552,79,3.869,209,3.418,4.340,54
